"pasta","wav","ingles","traducao_pt","category","emotion","urgency","token_type","assembly_mode","radio_style","speaker_role","pause_profile","intensity"
"voice/penalties/cut_track_in_race","17-b.wav","you've gone outside track limits, come on, keep it between the lines","Você passou do limite da pista, pô, fica entre as linhas","penalties","neutral","medium","full_phrase","static","standard","race_engineer","normal_pause","0.5"
"voice/penalties/cut_track_in_race","17-c.wav","you've gone outside track limits, come on, keep it between the lines","Você passou do limite da pista, pô, fica entre as linhas","penalties","neutral","medium","full_phrase","static","standard","race_engineer","normal_pause","0.5"
"voice/penalties/cut_track_in_race","7-a.wav","come on, track limits","Pô, limite de pista aí","penalties","neutral","medium","full_phrase","static","standard","race_engineer","normal_pause","0.5"
"voice/penalties/cut_track_in_race","7-b.wav","come on, track limits","Pô, limite de pista aí","penalties","neutral","medium","full_phrase","static","standard","race_engineer","normal_pause","0.5"
"voice/penalties/cut_track_in_race","7-c.wav","come on, track limits","Pô, limite de pista aí","penalties","neutral","medium","full_phrase","static","standard","race_engineer","normal_pause","0.5"
"voice/penalties/cut_track_in_race","8-a.wav","we've been warned about track limits","A gente já foi avisado sobre os limites da pista","penalties","neutral","medium","full_phrase","static","standard","race_engineer","normal_pause","0.5"
"voice/penalties/cut_track_in_race","8-b.wav","we've been warned about track limits","A gente já foi avisado sobre os limites da pista","penalties","neutral","medium","full_phrase","static","standard","race_engineer","normal_pause","0.5"
"voice/penalties/cut_track_in_race","8-c.wav","we've been warned about track limits","A gente já foi avisado sobre os limites da pista","penalties","neutral","medium","full_phrase","static","standard","race_engineer","normal_pause","0.5"
"voice/penalties/cut_track_in_race","9-a.wav","come on, track limits, keep it between the lines","Se liga, limite de pista, mantém dentro das linhas","penalties","neutral","medium","full_phrase","static","standard","race_engineer","normal_pause","0.5"
"voice/penalties/cut_track_in_race","9-b.wav","come on, track limits, keep it between the lines","Se liga, limite de pista, mantém dentro das linhas","penalties","neutral","medium","full_phrase","static","standard","race_engineer","normal_pause","0.5"
"voice/penalties/cut_track_in_race","9-c.wav","come on, track limits, keep it between the lines","Se liga, limite de pista, mantém dentro das linhas","penalties","neutral","medium","full_phrase","static","standard","race_engineer","normal_pause","0.5"
"voice/penalties/cut_track_in_race","4-a.wav","watch those track limits","Atenção aos limites da pista","penalties","neutral","medium","full_phrase","static","standard","race_engineer","normal_pause","0.5"
"voice/penalties/cut_track_in_race","4-b.wav","watch those track limits","Atenção aos limites da pista","penalties","neutral","medium","full_phrase","static","standard","race_engineer","normal_pause","0.5"
"voice/penalties/cut_track_in_race","4-c.wav","watch those track limits","Atenção aos limites da pista","penalties","neutral","medium","full_phrase","static","standard","race_engineer","normal_pause","0.5"
"voice/penalties/cut_track_in_race","12_op_prefix_oh_dear-a.wav","come on, track limits","Pô, limite de pista aí","penalties","neutral","medium","full_phrase","static","standard","race_engineer","normal_pause","0.5"
"voice/penalties/cut_track_in_race","12_op_prefix_oh_dear-b.wav","come on, track limits","Pô, limite de pista aí","penalties","neutral","medium","full_phrase","static","standard","race_engineer","normal_pause","0.5"
"voice/penalties/cut_track_in_race","12_op_prefix_oh_dear-c.wav","come on, track limits","Pô, limite de pista aí","penalties","neutral","medium","full_phrase","static","standard","race_engineer","normal_pause","0.5"
"voice/penalties/cut_track_in_race","19-a.wav","we've been warned about track limits","A gente já foi avisado sobre os limites da pista","penalties","neutral","medium","full_phrase","static","standard","race_engineer","normal_pause","0.5"
"voice/penalties/cut_track_in_race","19-b.wav","we've been warned about track limits","A gente já foi avisado sobre os limites da pista","penalties","neutral","medium","full_phrase","static","standard","race_engineer","normal_pause","0.5"
"voice/penalties/cut_track_in_race","19-c.wav","we've been warned about track limits","A gente já foi avisado sobre os limites da pista","penalties","neutral","medium","full_phrase","static","standard","race_engineer","normal_pause","0.5"
"voice/penalties/cut_track_in_race","18-a.wav","watch the track limits","Atenção aos limites da pista","penalties","neutral","medium","full_phrase","static","standard","race_engineer","normal_pause","0.5"
"voice/penalties/cut_track_in_race","18-b.wav","watch the track limits","Atenção aos limites da pista","penalties","neutral","medium","full_phrase","static","standard","race_engineer","normal_pause","0.5"
"voice/penalties/cut_track_in_race","18-c.wav","watch the track limits","Atenção aos limites da pista","penalties","neutral","medium","full_phrase","static","standard","race_engineer","normal_pause","0.5"
"voice/penalties/cut_track_in_race","11-a.wav","the stewards have warned us about track limits, keep it between the lines","Os comissários alertaram sobre os limites, fica entre as linhas","penalties","neutral","medium","full_phrase","static","standard","race_engineer","normal_pause","0.5"
"voice/penalties/cut_track_in_race","11-b.wav","the stewards have warned us about track limits, keep it between the lines","Os comissários alertaram sobre os limites, fica entre as linhas","penalties","neutral","medium","full_phrase","static","standard","race_engineer","normal_pause","0.5"
"voice/penalties/cut_track_in_race","11-c.wav","the stewards have warned us about track limits, keep it between the lines","Os comissários alertaram sobre os limites, fica entre as linhas","penalties","neutral","medium","full_phrase","static","standard","race_engineer","normal_pause","0.5"
"voice/penalties/cut_track_in_race","14-a.wav","keep it between the lines, track limits","Mantém o carro nos limites da pista","penalties","neutral","medium","full_phrase","static","standard","race_engineer","normal_pause","0.5"
"voice/penalties/cut_track_in_race","14-b.wav","keep it between the lines, track limits","Mantém o carro nos limites da pista","penalties","neutral","medium","full_phrase","static","standard","race_engineer","normal_pause","0.5"
"voice/penalties/cut_track_in_race","14-c.wav","keep it between the lines, track limits","Mantém o carro nos limites da pista","penalties","neutral","medium","full_phrase","static","standard","race_engineer","normal_pause","0.5"
"voice/penalties/cut_track_in_race","2-a.wav","keep it between the white lines or we'll get a penalty","Mantém entre as linhas, senão vem punição","penalties","warning","low","full_phrase","static","standard","race_engineer","normal_pause","0.7"
"voice/penalties/cut_track_in_race","2-b.wav","keep it between the white lines or we'll get a penalty","Mantém entre as linhas, senão vem punição","penalties","warning","low","full_phrase","static","standard","race_engineer","normal_pause","0.7"
"voice/penalties/cut_track_in_race","2-c.wav","keep it between the white lines or we'll get a penalty","Mantém entre as linhas, senão vem punição","penalties","warning","low","full_phrase","static","standard","race_engineer","normal_pause","0.7"
"voice/penalties/cut_track_in_race","15-a.wav","watch those track limits, we don't want a penalty","Fica de olho nesses limites, a gente não quer penalidade","penalties","warning","medium","full_phrase","static","standard","race_engineer","normal_pause","0.7"
"voice/penalties/cut_track_in_race","15-b.wav","watch those track limits, we don't want a penalty","Fica de olho nesses limites, a gente não quer penalidade","penalties","warning","medium","full_phrase","static","standard","race_engineer","normal_pause","0.7"
"voice/penalties/cut_track_in_race","15-c.wav","watch those track limits, we don't want a penalty","Fica de olho nesses limites, a gente não quer penalidade","penalties","warning","medium","full_phrase","static","standard","race_engineer","normal_pause","0.7"
"voice/penalties/cut_track_in_race","3-a.wav","we just had a warning for cutting the track","Recebemos um aviso por corte de pista","penalties","warning","low","full_phrase","static","standard","race_engineer","normal_pause","0.7"
"voice/penalties/cut_track_in_race","3-b.wav","we just had a warning for cutting the track","Recebemos um aviso por corte de pista","penalties","warning","low","full_phrase","static","standard","race_engineer","normal_pause","0.7"
"voice/penalties/cut_track_in_race","3-c.wav","we just had a warning for cutting the track","Recebemos um aviso por corte de pista","penalties","warning","low","full_phrase","static","standard","race_engineer","normal_pause","0.7"
"voice/penalties/cut_track_in_race","5-a.wav","track limits, come on, keep it between the white lines","Limite de pista, foco, fica entre as linhas","penalties","neutral","medium","full_phrase","static","standard","race_engineer","normal_pause","0.5"
"voice/penalties/cut_track_in_race","5-b.wav","track limits, come on, keep it between the white lines","Limite de pista, foco, fica entre as linhas","penalties","neutral","medium","full_phrase","static","standard","race_engineer","normal_pause","0.5"
"voice/penalties/cut_track_in_race","5-c.wav","track limits, come on, keep it between the white lines","Limite de pista, foco, fica entre as linhas","penalties","neutral","medium","full_phrase","static","standard","race_engineer","normal_pause","0.5"
"voice/penalties/cut_track_in_race","13_op_prefix_oh_dear-a.wav","track limits, come on","Limite de pista, pô!","penalties","neutral","medium","full_phrase","static","standard","race_engineer","normal_pause","0.5"
"voice/penalties/cut_track_in_race","13_op_prefix_oh_dear-b.wav","track limits, come on","Limite de pista, pô!","penalties","neutral","medium","full_phrase","static","standard","race_engineer","normal_pause","0.5"
"voice/penalties/cut_track_in_race","13_op_prefix_oh_dear-c.wav","track limits, come on","Limite de pista, pô!","penalties","neutral","medium","full_phrase","static","standard","race_engineer","normal_pause","0.5"
"voice/penalties/cut_track_in_race","10-a.wav","watch those track limits or we'll get a penalty","Olho vivo nos limites, senão vamos levar punição","penalties","warning","medium","full_phrase","static","standard","race_engineer","normal_pause","0.7"
